Date,Close,High,Low,Open,Volume
2024-09-13,1827.417724609375,1841.04745422184,1819.4749280775688,1833.3865832495185,3843127
2024-09-16,1833.1986083984373,1834.8435757434945,1817.0309752474045,1828.9686923682912,1570181
2024-09-17,1835.360595703125,1840.9063937669,1825.584766901514,1830.8486394119768,2793127
2024-09-18,1778.585693359375,1822.388800311061,1768.3869188956942,1822.388800311061,6385468
2024-09-19,1780.5125732421875,1809.370068657787,1766.036952686509,1795.9282898631557,7976570
2024-09-20,1791.3695068359375,1800.0643345616268,1755.3212440246816,1790.664520804125,15242974
2024-09-23,1782.6275634765625,1803.73021337189,1765.7078993837924,1794.4243751721033,3636672
2024-09-24,1784.6484375,1796.2102531560402,1759.0809925494216,1774.6846588682515,7277616
2024-09-25,1781.5467529296875,1787.4685667691454,1764.1570974239128,1773.1338507441149,4268341
2024-09-26,1786.1993408203125,1802.8369627730845,1779.3844768703336,1783.896432693358,8952803
2024-09-27,1792.3094482421875,1856.087160215796,1789.0665584656958,1816.137952637302,14908931
2024-09-30,1763.029052734375,1787.1395980713205,1758.2351706468926,1767.1649937536265,6986955
2024-10-01,1790.053466796875,1794.3773580722982,1762.4650370326212,1762.4650370326212,4029072
2024-10-03,1779.7607421875,1797.1033525009973,1768.104950294741,1776.0947919095763,7503887
2024-10-04,1803.025146484375,1836.8174281895435,1772.8047248589348,1776.141704358394,10001483
2024-10-07,1818.2059326171875,1825.4437429610623,1801.0512733437376,1807.772048058558,6112575
2024-10-08,1831.6007080078125,1840.436440915146,1791.9334261359113,1821.5898836675144,5637391
2024-10-09,1835.5484619140625,1858.3430081700687,1828.3575821051584,1835.3605115538048,4857163
2024-10-10,1803.8240966796875,1846.1232547571165,1799.2181654069389,1840.3893918331603,4782119
2024-10-11,1818.9578857421875,1830.1436867455327,1795.4583520140732,1802.884227620921,4709431
2024-10-14,1841.3294677734373,1851.293247017304,1815.1979406537323,1816.1849669571325,3751378
2024-10-15,1841.7054443359373,1871.925751948734,1834.6085394794927,1842.363385361756,5353705
2024-10-16,1804.858154296875,1841.9404871358424,1801.3332242595482,1837.6635261263596,3111512
2024-10-17,1849.9771728515625,1859.2830106666545,1814.304928428157,1819.0517651449984,8162822
2024-10-18,1766.7889404296875,1820.6028732629584,1757.0601563072833,1780.1367445813487,10526196
2024-10-21,1741.5504150390625,1784.8366013292746,1727.685690374739,1777.598676217542,4654601
2024-10-22,1740.4693603515625,1765.0969393741664,1736.098424337156,1746.6732140121014,4125240
2024-10-23,1760.9610595703125,1772.804801466981,1733.3255853155424,1734.500561986716,4311910
2024-10-24,1751.51416015625,1770.9247972575436,1748.3652457001226,1749.6812424897346,2906475
2024-10-25,1750.292236328125,1763.733900154515,1735.581505943881,1751.60811836117,4689120
2024-10-28,1753.394287109375,1768.951025226307,1745.5454653432146,1748.0833692337449,7018940
2024-10-29,1748.59326171875,1760.28660618533,1738.8011693476826,1754.9627985871089,4621252
2024-10-30,1713.2276611328125,1748.3079249245552,1707.76122797984,1741.653136738328,5919715
2024-10-31,1670.589599609375,1699.728089871948,1660.369745749195,1699.728089871948,7395236
