Date,Close,High,Low,Open,Volume
2024-03-28,225.0230255126953,226.4056828685144,222.7732554043344,223.4294472923554,15455150
2024-04-01,227.2962188720703,227.97582573288165,225.70262639050296,226.71034349019945,6041008
2024-04-02,225.53860473632807,226.24165523201043,224.7886813468805,225.89012998416928,6932654
2024-04-03,226.4759979248047,228.58514934226156,223.07792064112425,224.976151195396,13794516
2024-04-04,228.4445343017578,230.57712935106775,224.78867750808172,227.69461092511693,16004046
2024-04-05,227.3430938720703,228.32736744538963,226.1713430237376,228.02271508554296,6414344
2024-04-08,224.9292755126953,230.41307485149025,224.1324935692556,229.66315149608943,26640770
2024-04-09,223.00759887695312,227.43682247030245,222.72639013748812,226.82751779666413,15801250
2024-04-10,223.71066284179688,224.7183799989249,221.74213002867955,223.80440862967825,10771534
2024-04-12,220.6406707763672,224.97614864079924,220.28914554411597,222.6326470924576,13170046
2024-04-15,215.2974853515625,219.51578804540725,214.7584828680686,218.62526033742628,12176472
2024-04-16,210.1417999267578,214.89910550859463,208.47790514055137,212.34468293868855,21439424
2024-04-18,208.2669982910156,213.46957490953065,207.56394778320544,212.08690318939765,21986258
2024-04-19,212.20407104492188,212.74307355516103,204.82204096439725,206.22814193211624,20470106
2024-04-22,216.53955078125,218.48465427495057,210.9151468648539,212.2040727623613,18881740
2024-04-23,216.58642578125,218.78930875443905,215.69589801321197,218.78930875443905,10322712
2024-04-24,215.5552673339844,217.78159378196187,214.9459626591351,217.43006855333385,5915168
2024-04-25,216.0708465576172,216.797326328942,213.63359918303323,215.08657302928145,11805090
2024-04-26,217.7581787109375,223.0076138858216,216.35207770458652,216.492682083782,21478294
2024-04-29,216.9848175048828,219.351748384602,216.3520692161306,219.1877004129109,7249940
2024-04-30,216.72702026367188,218.7658694708256,216.30519284581896,217.00824331010656,8902956
2024-05-02,214.38352966308597,217.008254391172,213.46957259500172,216.7270313303772,14937276
2024-05-03,214.36007690429688,216.539530355598,212.41497359407325,215.78960704343052,9730626
2024-05-06,214.9694061279297,216.82077817555523,213.72735309892985,215.03970831757132,6918126
2024-05-07,217.43006896972656,218.10969013448155,212.7899388036701,216.44579546696352,9278528
2024-05-08,217.10198974609372,218.6018221589237,216.2114477124404,217.9456445843357,8205680
2024-05-09,213.6804656982422,217.6644182815964,212.81336727526312,216.42236533691732,9233484
2024-05-10,211.78224182128903,214.43039576067383,211.05574774529595,213.7507745772607,6654714
2024-05-13,211.82911682128903,212.43842152009475,208.57164385315423,211.7822439282428,7111608
2024-05-14,213.8914031982422,215.55528368519123,211.94629964633856,212.18064981653416,4909420
2024-05-15,214.80535888671875,215.484980097318,213.09460551610587,213.89140181104295,4793424
2024-05-16,217.6878662109375,219.1173964449141,213.77421573457067,216.5395447220328,14621472
2024-05-17,216.0708465576172,217.66442477779964,215.62557553416096,217.66442477779964,6876820
2024-05-21,216.0239715576172,217.85189991892287,215.46153976376843,217.00824507635056,8467448
2024-05-22,216.21144104003903,217.21915812032728,215.06313389584705,216.96136437511015,7765884
2024-05-23,218.3206024169922,219.35174883809788,216.4223718504096,216.77389708893224,13171332
2024-05-24,217.3128967285156,220.52349672540757,216.53954407468288,218.88304563393268,8205526
2024-05-27,212.0634613037109,216.6098457354718,211.6650631788849,216.53954354958444,40983758
2024-05-28,213.75076293945312,214.3132090125929,212.36810565701444,212.78993306007035,15778126
2024-05-29,211.29010009765625,213.49299733939245,210.68079539858812,212.78994685419136,9756036
2024-05-30,204.7985992431641,210.680782213103,203.93150083829715,210.44643206603612,20724568
2024-05-31,205.38449096679688,207.23584869390075,204.11899435041784,205.0798243084693,21438004
2024-06-03,208.1498260498047,211.17293469252596,206.95463158804097,211.00890101467547,8964424
2024-06-04,205.36105346679688,208.99348114347896,195.448044022765,208.99348114347896,17730732
2024-06-05,211.61819458007807,213.25864570085392,205.78286987187903,206.087536522902,12267428
2024-06-06,216.0708465576172,216.5395468755296,212.13376674787276,213.23521535568656,15425568
2024-06-07,227.10873413085935,227.97583258280136,219.49235393769075,220.28915020241556,72672440
2024-06-10,222.7498321533203,228.9132386409775,221.8593043857575,228.9132386409775,18311752
2024-06-11,223.12478637695312,224.6012038593448,222.3280043981057,224.6012038593448,9371714
2024-06-12,223.523193359375,227.03844597344653,222.89044502812223,224.0387666034921,13875116
2024-06-13,226.1947784423828,227.48370432893392,224.1090562863424,224.97615474346927,12995932
2024-06-14,223.8043975830078,227.6008729472298,223.1950929026505,227.3196499010655,11322596
2024-06-18,230.5302581787109,231.06926069283247,224.99958575035404,225.44485678144505,31870984
2024-06-19,232.35818481445312,233.0143624050501,228.13988191313172,230.7177336861615,20880284
2024-06-20,229.8506317138672,233.17840681251425,228.84292889690465,233.17840681251425,12571126
2024-06-21,229.9209442138672,234.7954391534893,229.2413373085,233.3893381448135,95171176
2024-06-24,229.9209442138672,231.95979353716692,229.40538528689868,229.71003764472528,9934518
2024-06-25,232.87374877929688,233.41275126789063,229.3350529038196,229.92092828350803,9258210
2024-06-26,232.10040283203125,234.3032857410268,231.4442109449787,232.873755494802,12812090
2024-06-27,239.41212463378903,239.951141460201,229.2882088729233,230.67086627460867,42137138
2024-06-28,241.3103485107422,241.98996969674948,237.09205993081636,239.97456404050504,16405832
2024-07-01,247.16909790039065,251.12962125518663,240.95881877116275,242.73990284115155,30757528
2024-07-02,252.2545318603516,255.44168849072264,247.6143869935121,248.08308733936664,36276968
2024-07-03,252.6294708251953,255.65259359083237,250.9890197159408,253.98871318717076,16049384
2024-07-04,248.7392578125,257.2227218978826,247.9893201594961,253.75435680202736,19524632
2024-07-05,250.8015289306641,251.4577208192969,248.1533892960466,249.0439027366801,10376090
2024-07-08,253.66061401367188,254.5042688519628,250.75466636427277,251.1999373811253,12176360
2024-07-09,253.56686401367188,255.4182359326232,251.97327154002355,254.9729649231747,8681444
2024-07-10,251.012451171875,254.66830795396996,249.23139567364385,253.56687364257888,9233748
2024-07-11,250.33282470703125,252.88724712387784,248.41116487446595,251.55146268016745,8807618
2024-07-12,262.5425109863281,264.7219504369816,253.8246673621174,255.44168928176285,54186042
2024-07-15,262.3315734863281,265.7062214945412,260.6676930802612,265.7062214945412,16099478
2024-07-16,262.3315734863281,263.69078724307144,260.784868159663,263.3392620048659,11239032
2024-07-18,268.65899658203125,269.2214426192982,260.761379982961,260.8551257570378,25019786
2024-07-19,261.1598205566406,271.7993234007632,259.98806977220414,271.7993234007632,26523490
2024-07-22,237.0686187744141,246.88789630919507,235.0766423922326,244.19286943918488,76014568
2024-07-23,234.6079559326172,238.0997792833103,227.9524195033144,238.0997792833103,25847632
2024-07-24,234.3970184326172,237.32639525190208,234.27984335984576,235.52189627050305,12240276
2024-07-25,237.5607452392578,237.86539756754104,231.2098477171185,232.475344223646,21887890
2024-07-26,245.9739227294922,247.73154893317167,238.3341132189381,239.03716370040996,26153996
2024-07-29,245.7864532470703,248.6689429803416,245.05994488305888,247.4737629149756,12011554
2024-07-30,244.42721557617188,246.98163802798547,243.60699002054716,245.7864579398003,10816526
2024-07-31,244.66156005859372,246.02080239068675,243.46637999813765,244.5678142758293,7758508
2024-08-01,244.4506378173828,246.91131441325825,242.5524073077182,245.1302589795877,10759752
2024-08-02,235.3578643798828,243.3726427654742,234.81886186904688,241.3806663923336,15652228
2024-08-05,227.3196563720703,232.4050577310106,225.09332984059128,229.66315798415351,21938080
2024-08-06,229.4288024902344,234.04550341945009,228.069574447539,229.545977568115,11271584
2024-08-07,233.1315460205078,234.39704265867312,230.90521940774985,233.74086504405372,7079826
2024-08-08,228.3976593017578,231.5379571546469,227.9524025816965,231.5379571546469,13160570
2024-08-09,230.2724456787109,232.6862636038011,229.499093064547,232.1706904264926,6065948
2024-08-12,229.21788024902344,231.53795249853516,228.44452760038564,230.3896310207772,7338468
2024-08-13,229.8975067138672,230.92865313820263,228.3273577828285,229.21788552915532,6289418
2024-08-14,232.07696533203125,232.873761613761,229.87408236515307,231.0692624841488,11121756
2024-08-16,241.966552734375,242.52899886895037,233.38934215549696,234.81887248411016,25931140
2024-08-19,243.6069793701172,245.2240011162353,240.77134829465552,241.8493532563357,11466562
2024-08-20,245.90362548828125,247.28626849680413,243.56012397255265,243.67729904833905,9543812
2024-08-21,246.7003936767578,247.520619209121,244.21628778589715,245.31775066510264,6454402
2024-08-22,243.2554626464844,248.6689455446344,242.81019162732983,247.3800196828274,11496506
2024-08-23,240.16204833984372,244.403780389516,239.66990443617465,243.677300636345,11277706
2024-08-26,243.7241668701172,245.9739226890173,241.82593629189515,241.84936558650088,17351380
2024-08-27,242.3883819580078,245.2474424674489,241.84936514706857,243.7241664272784,7965796
2024-08-28,250.56719970703125,252.20765095848037,242.7164687179534,243.72418592958056,34375566
2024-08-29,252.4888610839844,254.01213708162365,250.30939321371423,250.75466422677115,25685318
2024-08-30,252.3482666015625,254.03557632987824,251.0827700017269,253.8949719537182,19434804
2024-09-02,249.5594940185547,254.03557640536468,249.27825665895344,252.34826667654755,15735982
2024-09-03,251.246826171875,253.49658221349424,248.17684448747377,249.81729577303776,15056686
2024-09-04,243.3257751464844,247.5909364854662,242.2008829699284,247.47376140904143,20402128
2024-09-05,245.99734497070312,246.53636176725536,243.4898097682304,244.2866060124916,12069118
2024-09-06,244.00537109375,248.36430688306228,242.99768258681613,245.9973474206433,14579954
2024-09-09,241.3103485107422,244.54439216432323,240.6541852265123,242.3649242316233,11919540
2024-09-10,246.419189453125,247.4737651569187,240.911960777758,242.22431593215077,10287272
2024-09-11,241.0760040283203,246.65354941522065,240.5604451066261,246.0676740009327,8261524
2024-09-12,248.43460083007807,249.34857218263815,242.66959257060324,243.935089165902,15779474
2024-09-13,258.06640625,258.95694837507466,248.8095741587643,250.19224593940143,35919706
2024-09-16,258.6757202148437,260.9957639324944,257.31647783259405,259.19127912827776,11088578
2024-09-17,258.6757202148437,260.08182118660653,256.4025064795087,257.31647783259405,8728238
2024-09-18,252.2310943603516,257.3399107996757,249.6532425419996,257.3399107996757,16665520
2024-09-19,249.98130798339844,258.46480106712386,248.01278949559256,255.06672369609075,20969182
2024-09-20,252.6763458251953,253.44971284123815,248.87988445436423,252.11392829410843,16664232
2024-09-23,250.70782470703125,253.28567659140745,249.3485822705716,252.6763432602505,8544290
2024-09-24,252.88723754882807,253.98870040248872,248.1064888353461,249.4423018356755,12355694
2024-09-25,251.31712341308597,252.81697019497548,248.7627008855675,252.53573283182237,8065196
2024-09-26,253.9887237548828,254.5511412728415,251.08277594757047,252.4888769568637,11403400
2024-09-27,253.94183349609372,261.9566263167798,253.426274575113,257.2696230089627,26462384
2024-09-30,253.77780151367188,255.20733181063892,250.2859783046487,252.160779640264,8199446
2024-10-01,256.26190185546875,257.5976863344701,253.1919204582008,253.1919204582008,9411274
2024-10-03,248.48147583007807,254.22305451298524,246.65353321468237,253.14502093574376,14035368
2024-10-04,250.07505798339844,254.01215223973597,247.4972061412532,247.4972061412532,11922754
2024-10-07,249.0907745361328,253.8949525027348,246.51292294429763,252.16075571042475,9878074
2024-10-08,246.98165893554688,250.19224493932543,243.864790117444,249.1376691356785,11502804
2024-10-09,248.9501800537109,252.48886165790805,247.70811279454932,248.31741747355076,8841688
2024-10-10,246.0676727294922,251.9732854321209,245.3411929409685,250.75467601957777,12620244
2024-10-11,247.6143798828125,250.4734690747405,243.88820651883304,243.88820651883304,8436982
2024-10-14,257.5742492675781,258.65225425758405,251.3639701690348,252.48886235429111,33136266
2024-10-15,249.7938232421875,259.1209417728941,248.809535476888,259.1209417728941,21601252
2024-10-16,249.41888427734372,252.535724210365,247.9424668409884,249.81726810254597,12553622
2024-10-17,247.82530212402344,252.16078022264705,246.0911051631344,250.73124992237837,23755278
2024-10-18,257.1524353027344,261.7222633035247,245.97391579802172,249.34856373542928,74653054
2024-10-21,256.8946228027344,263.3627098238487,256.37906391598284,258.53507385155694,23966964
2024-10-22,255.6526031494141,260.36303578923787,254.90266544996865,257.69143816141,18478300
2024-10-23,256.47283935546875,259.8943462172314,254.129337586152,256.6134437401879,12698576
2024-10-24,256.33221435546875,258.01952405079675,255.51198880217376,256.47281872888,9576604
2024-10-25,254.7152099609375,258.7225922167683,253.3325382122523,257.668016433276,10124540
2024-10-28,261.8160095214844,262.37845567464154,254.3636909655511,254.71521623537436,11185858
2024-10-29,263.5033264160156,264.0657725231426,259.3084528179905,262.37843420176176,12055630
2024-10-30,264.932861328125,271.26031577824386,262.9877435172464,263.6439354216193,20755492
2024-10-31,258.6288452148437,265.42500023219804,256.98839400375823,264.7219497131614,15680094
2024-11-01,258.4179077148437,260.08181672195786,257.7851737312912,258.58196998971823,1962810
2024-11-04,253.4731292724609,258.9334994850865,250.3797185796895,258.25387829445106,9855560
2024-11-05,254.83238220214844,255.60572060375375,253.2856767917391,254.5042862406195,6862260
2024-11-06,264.3001403808594,265.2140831830394,253.5668908591009,256.59001385603284,19554884
2024-11-07,264.0657653808594,267.01857160441347,259.8708918962945,265.2843747406764,11997142
2024-11-08,266.69049072265625,271.2837482860708,264.81568938189946,264.81568938189946,20852658
2024-11-11,268.79962158203125,273.34602020555536,265.3077986316712,266.6904702357032,16139444
2024-11-12,267.4638671875,271.7055996496908,266.71392946032864,269.5027022748737,11260890
2024-11-13,266.69049072265625,268.84650082164734,265.0734688448139,267.1591910578455,11391200
2024-11-14,265.61248779296875,269.29177401068847,264.4407369456442,266.66706355556084,9783520
2024-11-18,259.1209716796875,265.61248855685375,253.23878813064115,265.61248855685375,15289764
2024-11-19,263.4095764160156,267.06543314305475,259.9880698459302,260.5973745325706,12919778
2024-11-21,261.13641357421875,266.0343093858881,260.2693007553304,263.4095988473706,11672608
2024-11-22,267.9325561523437,268.8464989137181,261.487926589228,263.3861572118334,14733232
2024-11-25,272.9945373535156,275.3848978074911,268.9871548949329,269.7370640471448,23297474
2024-11-26,276.0644836425781,276.6972176206119,271.5180848968043,274.1896823954299,15771340
2024-11-27,273.2054443359375,279.3454074528436,272.73674398786227,277.236255886505,13659676
2024-11-28,268.1903076171875,274.65836580025973,267.41694070746576,274.54119072952585,11896556
2024-11-29,270.8385009765625,272.1977435105848,267.90912362496346,269.5027163471136,8540112
2024-12-02,273.978759765625,274.44746007438744,271.0025242478624,272.9945005601026,11194000
2024-12-03,273.39288330078125,277.65807325800534,271.1899861368519,276.86127701481433,15445286
2024-12-04,275.5957946777344,278.40799666424186,273.533501778083,276.2050993867047,14036431
2024-12-05,280.56402587890625,282.06387276210654,275.50206767940523,276.5332141995554,13487264
2024-12-06,278.736083984375,280.4233936811406,277.6580789777082,280.4233936811406,7894350
2024-12-09,284.7354431152344,286.5633857978653,275.3614367575312,276.5331875522441,9285213
2024-12-10,288.8131408691406,291.5315969845345,284.4542336453129,286.8445938175806,17028502
2024-12-11,289.65679931640625,290.5004541755,286.4227556481499,288.8600030466854,8608406
2024-12-12,289.75054931640625,294.1563152478376,288.20384395104,288.71940287042946,12958440
2024-12-13,290.5473327636719,291.5784505569044,285.1572792144073,289.75053651755866,7382211
2024-12-16,289.84429931640625,291.90656363113567,287.8757521831477,290.5942084113628,7221189
2024-12-17,289.5162048339844,292.70336141457693,288.06321662020946,291.53161056824155,10568517
2024-12-18,293.0314636230469,293.6407683546974,289.23497363562603,289.65681539218355,10965226
2024-12-19,293.17205810546875,293.7813628165425,282.2982046653291,287.17269956831524,12405595
2024-12-20,286.0946655273437,299.96818252630743,285.3447279067109,295.7498799595312,22214824
2024-12-23,288.62567138671875,291.20352332581405,285.9072150632945,287.40706191293526,6693583
2024-12-24,286.1884155273437,289.8443010570064,283.8449138325335,288.2507084616561,8837902
2024-12-26,285.9540405273437,287.73512454649966,284.96978134386995,286.282136457567,6516148
2024-12-27,289.75054931640625,291.4378590591336,285.62599213969685,286.09469246903194,8063921
2024-12-30,284.6885986328125,290.0317653571421,283.70431075216334,289.7505565953558,13709891
