Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2024-04-29,3580.960693359375,3587.9927979834483,3533.772176573303,3551.167204410655,1110693
2024-04-30,3535.11376953125,3591.647553590295,3525.2597872554966,3582.6262194890505,2203078
2024-05-02,3574.576416015625,3581.7935283890847,3495.6975726397995,3495.6975726397995,2491044
2024-05-03,3556.16357421875,3602.612060071111,3513.786615985312,3599.419714958449,2962234
2024-05-06,3628.010498046875,3645.497916789637,3565.046167455169,3565.046167455169,2053831
2024-05-07,3681.582763671875,3689.9564562754226,3621.024220570177,3637.0313486712853,2062112
2024-05-08,3679.732421875,3686.5332096600414,3644.2486463464647,3664.974491004591,1247685
2024-05-09,3664.234375,3674.2272820894473,3617.8324260235386,3665.8998971640367,1726486
2024-05-10,3602.889404296875,3676.6332077878074,3594.7009443311135,3666.4552924738027,1672489
2024-05-13,3652.760986328125,3659.4228487372657,3580.775328600055,3594.1916702705203,931326
2024-05-14,3609.643798828125,3650.9107084833586,3601.9640540938385,3641.8430662390724,1058317
2024-05-15,3590.398193359375,3633.469324021022,3585.864485245422,3612.697170078893,1115021
2024-05-16,3635.646484375,3643.6150446878205,3582.103702329617,3626.466519045034,2599399
2024-05-17,3573.342529296875,3653.4003698563865,3569.5212797321324,3652.468379966117,2765804
2024-05-21,3560.388427734375,3583.2688295105067,3550.9288195177332,3570.0812610056682,1908117
2024-05-22,3571.385986328125,3580.0068945675653,3557.9187751803274,3574.1819565679434,1311168
2024-05-23,3628.656005859375,3639.420534638159,3565.327338094309,3579.7265364436253,2095742
2024-05-24,3587.69580078125,3619.663105924062,3582.8494978890294,3614.490515490293,1309452
2024-05-27,3585.411865234375,3642.542892805684,3580.099568200672,3592.821139586903,1841538
2024-05-28,3578.748046875,3606.8010348271864,3569.5214375679907,3595.617155649428,1801993
2024-05-29,3544.963623046875,3587.1361699587314,3541.5619506089633,3587.1361699587314,1568095
2024-05-30,3482.007568359375,3536.3423976866447,3462.761840336341,3520.125864385607,2919230
